id_livraison,semaine,livre,qte,depot,annee,jour,panier,id_abonnement
1985829,19,0,1,11,2025,2025-05-09,1,28138
1985830,20,0,1,11,2025,2025-05-16,1,28138
1985831,21,0,1,11,2025,2025-05-23,1,28138
1985832,22,0,1,11,2025,2025-05-30,1,28138
1985833,23,0,1,11,2025,2025-06-06,1,28138
1985834,24,0,1,11,2025,2025-06-13,1,28138
1985835,25,0,1,11,2025,2025-06-20,1,28138
1985836,26,0,1,11,2025,2025-06-27,1,28138
1985837,27,0,1,11,2025,2025-07-04,1,28138
1985838,28,0,1,11,2025,2025-07-11,1,28138
1985839,29,0,1,11,2025,2025-07-18,1,28138
1985840,30,0,1,11,2025,2025-07-25,1,28138
1985841,31,0,1,11,2025,2025-08-01,1,28138
1985842,32,0,1,11,2025,2025-08-08,1,28138
1985843,33,0,1,11,2025,2025-08-14,1,28138
1985844,34,0,1,11,2025,2025-08-22,1,28138
1985845,35,0,1,11,2025,2025-08-29,1,28138
1985846,36,0,1,11,2025,2025-09-05,1,28138
1985847,37,0,1,11,2025,2025-09-12,1,28138
1985848,38,0,1,11,2025,2025-09-19,1,28138
1985849,39,0,1,11,2025,2025-09-26,1,28138
1985850,40,0,1,11,2025,2025-10-03,1,28138
1985851,41,0,1,11,2025,2025-10-10,1,28138
1985852,42,0,1,11,2025,2025-10-17,1,28138
1985853,43,0,1,11,2025,2025-10-24,1,28138
1985854,44,0,1,11,2025,2025-10-31,1,28138
1985855,45,0,1,11,2025,2025-11-07,1,28138
1985856,46,0,1,11,2025,2025-11-14,1,28138
1985857,47,0,1,11,2025,2025-11-21,1,28138
1985858,48,0,1,11,2025,2025-11-28,1,28138
1985859,49,0,1,11,2025,2025-12-05,1,28138
1985860,50,0,1,11,2025,2025-12-12,1,28138
1985861,51,0,1,11,2025,2025-12-19,1,28138
1985862,2,1,1,27,2025,2025-01-08,1,28139
1985863,3,1,1,27,2025,2025-01-15,1,28139
1985864,4,1,1,27,2025,2025-01-22,1,28139
1985865,5,1,1,27,2025,2025-01-29,1,28139
1985866,6,0,1,27,2025,2025-02-05,1,28139
1985867,7,0,1,27,2025,2025-02-12,1,28139
1985868,8,0,1,27,2025,2025-02-19,1,28139
1985869,9,0,1,27,2025,2025-02-26,1,28139
1985870,10,0,1,27,2025,2025-03-05,1,28139
1985871,11,0,1,27,2025,2025-03-12,1,28139
1985872,12,0,1,27,2025,2025-03-19,1,28139
1985873,13,0,1,27,2025,2025-03-26,1,28139
1985874,14,0,1,27,2025,2025-04-02,1,28139
1985875,15,0,1,27,2025,2025-04-09,1,28139
1985876,16,0,1,27,2025,2025-04-16,1,28139
1985877,17,0,1,27,2025,2025-04-23,1,28139
1985878,18,0,1,27,2025,2025-04-30,1,28139
1985879,19,0,1,27,2025,2025-05-07,1,28139
1985880,20,0,1,27,2025,2025-05-14,1,28139
1985881,21,0,1,27,2025,2025-05-21,1,28139
1985882,22,0,1,27,2025,2025-05-28,1,28139
1985883,23,0,1,27,2025,2025-06-04,1,28139
1985884,24,0,1,27,2025,2025-06-11,1,28139
1985885,25,0,1,27,2025,2025-06-18,1,28139
1985886,26,0,1,27,2025,2025-06-25,1,28139
1985887,27,0,1,27,2025,2025-07-02,1,28139
1985888,28,0,1,27,2025,2025-07-09,1,28139
1985889,29,0,1,27,2025,2025-07-16,1,28139
1985890,30,0,1,27,2025,2025-07-23,1,28139
1985891,31,0,1,27,2025,2025-07-30,1,28139
1985892,32,0,1,27,2025,2025-08-06,1,28139
1985893,33,0,1,27,2025,2025-08-13,1,28139
1985894,34,0,1,27,2025,2025-08-20,1,28139
1985895,35,0,1,27,2025,2025-08-27,1,28139
1985896,36,0,1,27,2025,2025-09-03,1,28139
1985897,37,0,1,27,2025,2025-09-10,1,28139
1985898,38,0,1,27,2025,2025-09-17,1,28139
1985899,39,0,1,27,2025,2025-09-24,1,28139
1985900,40,0,1,27,2025,2025-10-01,1,28139
1985901,41,0,1,27,2025,2025-10-08,1,28139
1985902,42,0,1,27,2025,2025-10-15,1,28139
1985903,43,0,1,27,2025,2025-10-22,1,28139
1985904,44,0,1,27,2025,2025-10-29,1,28139
1985905,45,0,1,27,2025,2025-11-05,1,28139
1985906,46,0,1,27,2025,2025-11-12,1,28139
1985907,47,0,1,27,2025,2025-11-19,1,28139
1985908,48,0,1,27,2025,2025-11-26,1,28139
1985909,49,0,1,27,2025,2025-12-03,1,28139
1985910,50,0,1,27,2025,2025-12-10,1,28139
1985911,51,0,1,27,2025,2025-12-17,1,28139
1985912,2,1,1,44,2025,2025-01-10,1,28140
1985913,3,1,1,44,2025,2025-01-17,1,28140
1985914,4,1,1,44,2025,2025-01-24,1,28140
1985915,5,1,1,44,2025,2025-01-31,1,28140
1985916,6,0,1,44,2025,2025-02-07,1,28140
1985917,7,0,1,44,2025,2025-02-14,1,28140
1985918,8,0,1,44,2025,2025-02-21,1,28140
1985919,9,0,1,44,2025,2025-02-28,1,28140
1985920,10,0,1,44,2025,2025-03-07,1,28140
1985921,11,0,1,44,2025,2025-03-14,1,28140
1985922,12,0,1,44,2025,2025-03-21,1,28140
1985923,13,0,1,44,2025,2025-03-28,1,28140
1985924,14,0,1,44,2025,2025-04-04,1,28140
1985925,15,0,1,44,2025,2025-04-11,1,28140
1985926,16,0,1,44,2025,2025-04-18,1,28140
1985927,17,0,1,44,2025,2025-04-25,1,28140
1985928,18,0,1,44,2025,2025-05-02,1,28140
1985929,19,0,1,44,2025,2025-05-09,1,28140
1985930,20,0,1,44,2025,2025-05-16,1,28140
1985931,21,0,1,44,2025,2025-05-23,1,28140
1985932,22,0,1,44,2025,2025-05-30,1,28140
1985933,23,0,1,44,2025,2025-06-06,1,28140
1985934,24,0,1,44,2025,2025-06-13,1,28140
1985935,25,0,1,44,2025,2025-06-20,1,28140
1985936,26,0,1,44,2025,2025-06-27,1,28140
1985937,27,0,1,44,2025,2025-07-04,1,28140
1985938,28,0,1,44,2025,2025-07-11,1,28140
1985939,29,0,1,44,2025,2025-07-18,1,28140
1985940,30,0,1,44,2025,2025-07-25,1,28140
1985941,31,0,1,44,2025,2025-08-01,1,28140
1985942,32,0,1,44,2025,2025-08-08,1,28140
1985943,33,0,1,44,2025,2025-08-14,1,28140
1985944,34,0,1,44,2025,2025-08-22,1,28140
1985945,35,0,1,44,2025,2025-08-29,1,28140
1985946,36,0,1,44,2025,2025-09-05,1,28140
1985947,37,0,1,44,2025,2025-09-12,1,28140
1985948,38,0,1,44,2025,2025-09-19,1,28140
1985949,39,0,1,44,2025,2025-09-26,1,28140
1985950,40,0,1,44,2025,2025-10-03,1,28140
1985951,41,0,1,44,2025,2025-10-10,1,28140
1985952,42,0,1,44,2025,2025-10-17,1,28140
1985953,43,0,1,44,2025,2025-10-24,1,28140
1985954,44,0,1,44,2025,2025-10-31,1,28140
1985955,45,0,1,44,2025,2025-11-07,1,28140
1985956,46,0,1,44,2025,2025-11-14,1,28140
1985957,47,0,1,44,2025,2025-11-21,1,28140
1985958,48,0,1,44,2025,2025-11-28,1,28140
1985959,49,0,1,44,2025,2025-12-05,1,28140
1985960,50,0,1,44,2025,2025-12-12,1,28140
1985961,51,0,1,44,2025,2025-12-19,1,28140
1986012,2,1,1,16,2025,2025-01-10,1,28142
1986013,3,1,1,16,2025,2025-01-17,1,28142
1986014,4,1,1,16,2025,2025-01-24,1,28142
1986015,5,1,1,16,2025,2025-01-31,1,28142
1986016,6,0,1,16,2025,2025-02-07,1,28142
1986017,7,0,1,16,2025,2025-02-14,1,28142
1986018,8,0,1,16,2025,2025-02-21,1,28142
1986019,9,0,1,16,2025,2025-02-28,1,28142
1986020,10,0,1,16,2025,2025-03-07,1,28142
1986021,11,0,1,16,2025,2025-03-14,1,28142
1986022,12,0,1,16,2025,2025-03-21,1,28142
1986023,13,0,1,16,2025,2025-03-28,1,28142
1986024,14,0,1,16,2025,2025-04-04,1,28142
1986025,15,0,1,16,2025,2025-04-11,1,28142
1986026,16,0,1,16,2025,2025-04-18,1,28142
1986027,17,0,1,16,2025,2025-04-25,1,28142
1986028,18,0,1,16,2025,2025-05-02,1,28142
1986029,19,0,1,16,2025,2025-05-09,1,28142
1986030,20,0,1,16,2025,2025-05-16,1,28142
1986031,21,0,1,16,2025,2025-05-23,1,28142
1986032,22,0,1,16,2025,2025-05-30,1,28142
1986033,23,0,1,16,2025,2025-06-06,1,28142
1986034,24,0,1,16,2025,2025-06-13,1,28142
1986035,25,0,1,16,2025,2025-06-20,1,28142
1986036,26,0,1,16,2025,2025-06-27,1,28142
1986037,27,0,1,16,2025,2025-07-04,1,28142
1986038,28,0,1,16,2025,2025-07-11,1,28142
1986039,29,0,1,16,2025,2025-07-18,1,28142
1986040,30,0,1,16,2025,2025-07-25,1,28142
1986041,31,0,1,16,2025,2025-08-01,1,28142
1986042,32,0,1,16,2025,2025-08-08,1,28142
1986043,33,0,1,16,2025,2025-08-14,1,28142
1986044,34,0,1,16,2025,2025-08-22,1,28142
1986045,35,0,1,16,2025,2025-08-29,1,28142
1986046,36,0,1,16,2025,2025-09-05,1,28142
1986047,37,0,1,16,2025,2025-09-12,1,28142
1986048,38,0,1,16,2025,2025-09-19,1,28142
1986049,39,0,1,16,2025,2025-09-26,1,28142
1986050,40,0,1,16,2025,2025-10-03,1,28142
1986051,41,0,1,16,2025,2025-10-10,1,28142
1986052,42,0,1,16,2025,2025-10-17,1,28142
1986053,43,0,1,16,2025,2025-10-24,1,28142
1986054,44,0,1,16,2025,2025-10-31,1,28142
1986055,45,0,1,16,2025,2025-11-07,1,28142
1986056,46,0,1,16,2025,2025-11-14,1,28142
1986057,47,0,1,16,2025,2025-11-21,1,28142
1986058,48,0,1,16,2025,2025-11-28,1,28142
1986059,49,0,1,16,2025,2025-12-05,1,28142
1986060,50,0,1,16,2025,2025-12-12,1,28142
1986061,51,0,1,16,2025,2025-12-19,1,28142
1986062,2,1,1,40,2025,2025-01-10,1,28143
1986063,3,1,1,40,2025,2025-01-17,1,28143
1986064,4,1,1,40,2025,2025-01-24,1,28143
1986065,5,1,1,40,2025,2025-01-31,1,28143
1986066,6,0,1,40,2025,2025-02-07,1,28143
1986067,7,0,1,40,2025,2025-02-14,1,28143
1986068,8,0,1,40,2025,2025-02-21,1,28143
1986069,9,0,1,40,2025,2025-02-28,1,28143
1986070,10,0,1,40,2025,2025-03-07,1,28143
1986071,11,0,1,40,2025,2025-03-14,1,28143
1986072,12,0,1,40,2025,2025-03-21,1,28143
1986073,13,0,1,40,2025,2025-03-28,1,28143
1986074,14,0,1,40,2025,2025-04-04,1,28143
1986075,15,0,1,40,2025,2025-04-11,1,28143
1986076,16,0,1,40,2025,2025-04-18,1,28143
1986077,17,0,1,40,2025,2025-04-25,1,28143
1986078,18,0,1,40,2025,2025-05-02,1,28143
1986079,19,0,1,40,2025,2025-05-09,1,28143
1986080,20,0,1,40,2025,2025-05-16,1,28143
1986081,21,0,1,40,2025,2025-05-23,1,28143
1986082,22,0,1,40,2025,2025-05-30,1,28143
1986083,23,0,1,40,2025,2025-06-06,1,28143
1986084,24,0,1,40,2025,2025-06-13,1,28143
1986085,25,0,1,40,2025,2025-06-20,1,28143
1986086,26,0,1,40,2025,2025-06-27,1,28143
1986087,27,0,1,40,2025,2025-07-04,1,28143
1986088,28,0,1,40,2025,2025-07-11,1,28143
1986089,29,0,1,40,2025,2025-07-18,1,28143
1986090,30,0,1,40,2025,2025-07-25,1,28143
1986091,31,0,1,40,2025,2025-08-01,1,28143
1986092,32,0,1,40,2025,2025-08-08,1,28143
1986093,33,0,1,40,2025,2025-08-14,1,28143
1986094,34,0,1,40,2025,2025-08-22,1,28143
1986095,35,0,1,40,2025,2025-08-29,1,28143
1986096,36,0,1,40,2025,2025-09-05,1,28143
1986097,37,0,1,40,2025,2025-09-12,1,28143
1986098,38,0,1,40,2025,2025-09-19,1,28143
1986099,39,0,1,40,2025,2025-09-26,1,28143
1986100,40,0,1,40,2025,2025-10-03,1,28143
1986101,41,0,1,40,2025,2025-10-10,1,28143
1986102,42,0,1,40,2025,2025-10-17,1,28143
1986103,43,0,1,40,2025,2025-10-24,1,28143
1986104,44,0,1,40,2025,2025-10-31,1,28143
1986105,45,0,1,40,2025,2025-11-07,1,28143
1986106,46,0,1,40,2025,2025-11-14,1,28143
1986107,47,0,1,40,2025,2025-11-21,1,28143
1986108,48,0,1,40,2025,2025-11-28,1,28143
1986109,49,0,1,40,2025,2025-12-05,1,28143
1986110,50,0,1,40,2025,2025-12-12,1,28143
1986111,51,0,1,40,2025,2025-12-19,1,28143
1986113,3,1,1,11,2025,2025-01-17,1,28144
1986115,5,1,1,11,2025,2025-01-31,1,28144
1986117,7,0,1,11,2025,2025-02-14,1,28144
1986119,9,0,1,11,2025,2025-02-28,1,28144
1986121,11,0,1,11,2025,2025-03-14,1,28144
1986123,13,0,1,11,2025,2025-03-28,1,28144
1986125,15,0,1,11,2025,2025-04-11,1,28144
1986127,17,0,1,11,2025,2025-04-25,1,28144
1986129,19,0,1,11,2025,2025-05-09,1,28144
1986131,21,0,1,11,2025,2025-05-23,1,28144
1986133,23,0,1,11,2025,2025-06-06,1,28144
1986135,25,0,1,11,2025,2025-06-20,1,28144
1986137,27,0,1,11,2025,2025-07-04,1,28144
1986139,29,0,1,11,2025,2025-07-18,1,28144
1986141,31,0,1,11,2025,2025-08-01,1,28144
1986143,33,0,1,11,2025,2025-08-14,1,28144
1986145,35,0,1,11,2025,2025-08-29,1,28144
1986147,37,0,1,11,2025,2025-09-12,1,28144
1986149,39,0,1,11,2025,2025-09-26,1,28144
1986151,41,0,1,11,2025,2025-10-10,1,28144
1986153,43,0,1,11,2025,2025-10-24,1,28144
1986155,45,0,1,11,2025,2025-11-07,1,28144
1986157,47,0,1,11,2025,2025-11-21,1,28144
1986159,49,0,1,11,2025,2025-12-05,1,28144
1986161,51,0,1,11,2025,2025-12-19,1,28144
1986162,2,1,1,46,2025,2025-01-08,1,28145
1986163,3,1,1,46,2025,2025-01-15,1,28145
1986164,4,1,1,46,2025,2025-01-22,1,28145
1986165,5,1,1,46,2025,2025-01-29,1,28145
1986166,6,1,1,46,2025,2025-02-05,1,28145
1986167,7,0,1,46,2025,2025-02-12,1,28145
1986168,8,0,1,46,2025,2025-02-19,1,28145
1986169,9,0,1,46,2025,2025-02-26,1,28145
1986170,10,0,1,46,2025,2025-03-05,1,28145
1986171,11,0,1,46,2025,2025-03-12,1,28145
1986172,12,0,1,46,2025,2025-03-19,1,28145
1986173,13,0,1,46,2025,2025-03-26,1,28145
1986174,14,0,1,46,2025,2025-04-02,1,28145
1986175,15,0,1,46,2025,2025-04-09,1,28145
1986176,16,0,1,46,2025,2025-04-16,1,28145
1986177,17,0,1,46,2025,2025-04-23,1,28145
1986178,18,0,1,46,2025,2025-04-30,1,28145
1986179,19,0,1,46,2025,2025-05-07,1,28145
1986180,20,0,1,46,2025,2025-05-14,1,28145
1986181,21,0,1,46,2025,2025-05-21,1,28145
1986182,22,0,1,46,2025,2025-05-28,1,28145
1986183,23,0,1,46,2025,2025-06-04,1,28145
1986184,24,0,1,46,2025,2025-06-11,1,28145
1986185,25,0,1,46,2025,2025-06-18,1,28145
1986186,26,0,1,46,2025,2025-06-25,1,28145
1986187,27,0,1,46,2025,2025-07-02,1,28145
1986188,28,0,1,46,2025,2025-07-09,1,28145
1986189,29,0,1,46,2025,2025-07-16,1,28145
1986190,30,0,1,46,2025,2025-07-23,1,28145
1986191,31,0,1,46,2025,2025-07-30,1,28145
1986192,32,0,1,46,2025,2025-08-06,1,28145
1986193,33,0,1,46,2025,2025-08-13,1,28145
1986194,34,0,1,46,2025,2025-08-20,1,28145
1986195,35,0,1,46,2025,2025-08-27,1,28145
1986196,36,0,1,46,2025,2025-09-03,1,28145
1986197,37,0,1,46,2025,2025-09-10,1,28145
1986198,38,0,1,46,2025,2025-09-17,1,28145
1986199,39,0,1,46,2025,2025-09-24,1,28145
1986200,40,0,1,46,2025,2025-10-01,1,28145
1986201,41,0,1,46,2025,2025-10-08,1,28145
1986202,42,0,1,46,2025,2025-10-15,1,28145
1986203,43,0,1,46,2025,2025-10-22,1,28145
1986204,44,0,1,46,2025,2025-10-29,1,28145
1986205,45,0,1,46,2025,2025-11-05,1,28145
1986206,46,0,1,46,2025,2025-11-12,1,28145
1986207,47,0,1,46,2025,2025-11-19,1,28145
1986208,48,0,1,46,2025,2025-11-26,1,28145
1986209,49,0,1,46,2025,2025-12-03,1,28145
1986210,50,0,1,46,2025,2025-12-10,1,28145
1986211,51,0,1,46,2025,2025-12-17,1,28145
1986212,2,1,1,27,2025,2025-01-08,1,28146
1986215,5,1,1,27,2025,2025-01-29,1,28146
1986216,6,0,1,27,2025,2025-02-05,1,28146
1986217,7,0,1,27,2025,2025-02-12,1,28146
1986218,8,0,1,27,2025,2025-02-19,1,28146
1986219,9,0,1,27,2025,2025-02-26,1,28146
1986220,10,0,1,27,2025,2025-03-05,1,28146
1986221,11,0,1,27,2025,2025-03-12,1,28146
1986222,12,0,1,27,2025,2025-03-19,1,28146
1986223,13,0,1,27,2025,2025-03-26,1,28146
1986224,14,0,1,27,2025,2025-04-02,1,28146
1986225,15,0,1,27,2025,2025-04-09,1,28146
1986226,16,0,1,27,2025,2025-04-16,1,28146
1986227,17,0,1,27,2025,2025-04-23,1,28146
1986228,18,0,1,27,2025,2025-04-30,1,28146
1986229,19,0,1,27,2025,2025-05-07,1,28146
1986230,20,0,1,27,2025,2025-05-14,1,28146
1986231,21,0,1,27,2025,2025-05-21,1,28146
1986232,22,0,1,27,2025,2025-05-28,1,28146
1986233,23,0,1,27,2025,2025-06-04,1,28146
1986234,24,0,1,27,2025,2025-06-11,1,28146
1986235,25,0,1,27,2025,2025-06-18,1,28146
1986236,26,0,1,27,2025,2025-06-25,1,28146
1986237,27,0,1,27,2025,2025-07-02,1,28146
1986238,28,0,1,27,2025,2025-07-09,1,28146
1986239,29,0,1,27,2025,2025-07-16,1,28146
1986240,30,0,1,27,2025,2025-07-23,1,28146
1986241,31,0,1,27,2025,2025-07-30,1,28146
1986242,32,0,1,27,2025,2025-08-06,1,28146
1986243,33,0,1,27,2025,2025-08-13,1,28146
1986244,34,0,1,27,2025,2025-08-20,1,28146
1986245,35,0,1,27,2025,2025-08-27,1,28146
1986246,36,0,1,27,2025,2025-09-03,1,28146
1986247,37,0,1,27,2025,2025-09-10,1,28146
1986248,38,0,1,27,2025,2025-09-17,1,28146
1986249,39,0,1,27,2025,2025-09-24,1,28146
1986250,40,0,1,27,2025,2025-10-01,1,28146
1986251,41,0,1,27,2025,2025-10-08,1,28146
1986252,42,0,1,27,2025,2025-10-15,1,28146
1986253,43,0,1,27,2025,2025-10-22,1,28146
1986254,44,0,1,27,2025,2025-10-29,1,28146
1986255,45,0,1,27,2025,2025-11-05,1,28146
1986256,46,0,1,27,2025,2025-11-12,1,28146
1986257,47,0,1,27,2025,2025-11-19,1,28146
1986258,48,0,1,27,2025,2025-11-26,1,28146
1986259,49,0,1,27,2025,2025-12-03,1,28146
1986260,50,0,1,27,2025,2025-12-10,1,28146
1986261,51,0,1,27,2025,2025-12-17,1,28146
1986262,2,1,1,11,2025,2025-01-10,1,28147
1986263,3,1,1,11,2025,2025-01-17,1,28147
1986264,4,1,1,11,2025,2025-01-24,1,28147
1986268,8,0,1,11,2025,2025-02-21,1,28147
1986270,10,0,1,11,2025,2025-03-07,1,28147
1986271,11,0,1,11,2025,2025-03-14,1,28147
1986272,12,0,1,11,2025,2025-03-21,1,28147
1986273,13,0,1,11,2025,2025-03-28,1,28147
1986274,14,0,1,11,2025,2025-04-04,1,28147
1986275,15,0,1,11,2025,2025-04-11,1,28147
1986276,16,0,1,11,2025,2025-04-18,1,28147
1986277,17,0,1,11,2025,2025-04-25,1,28147
1986278,18,0,1,11,2025,2025-05-02,1,28147
1986279,19,0,1,11,2025,2025-05-09,1,28147
1986280,20,0,1,11,2025,2025-05-16,1,28147
1986281,21,0,1,11,2025,2025-05-23,1,28147
1986282,22,0,1,11,2025,2025-05-30,1,28147
1986283,23,0,1,11,2025,2025-06-06,1,28147
1986284,24,0,1,11,2025,2025-06-13,1,28147
1986285,25,0,1,11,2025,2025-06-20,1,28147
1986286,26,0,1,11,2025,2025-06-27,1,28147
1986287,27,0,1,11,2025,2025-07-04,1,28147
1986288,28,0,1,11,2025,2025-07-11,1,28147
1986289,29,0,1,11,2025,2025-07-18,1,28147
1986290,30,0,1,11,2025,2025-07-25,1,28147
1986291,31,0,1,11,2025,2025-08-01,1,28147
1986292,32,0,1,11,2025,2025-08-08,1,28147
1986293,33,0,1,11,2025,2025-08-14,1,28147
1986294,34,0,1,11,2025,2025-08-22,1,28147
1986295,35,0,1,11,2025,2025-08-29,1,28147
1986296,36,0,1,11,2025,2025-09-05,1,28147
1986297,37,0,1,11,2025,2025-09-12,1,28147
1986298,38,0,1,11,2025,2025-09-19,1,28147
1986299,39,0,1,11,2025,2025-09-26,1,28147
1986300,40,0,1,11,2025,2025-10-03,1,28147
1986301,41,0,1,11,2025,2025-10-10,1,28147
1986302,42,0,1,11,2025,2025-10-17,1,28147
1986303,43,0,1,11,2025,2025-10-24,1,28147
1986304,44,0,1,11,2025,2025-10-31,1,28147
1986305,45,0,1,11,2025,2025-11-07,1,28147
1986306,46,0,1,11,2025,2025-11-14,1,28147
1986307,47,0,1,11,2025,2025-11-21,1,28147
1986308,48,0,1,11,2025,2025-11-28,1,28147
1986309,49,0,1,11,2025,2025-12-05,1,28147
1986310,50,0,1,11,2025,2025-12-12,1,28147
1986311,51,0,1,11,2025,2025-12-19,1,28147
1986312,2,1,1,44,2025,2025-01-10,1,28148
1986313,3,1,1,44,2025,2025-01-17,1,28148
1986314,4,1,1,44,2025,2025-01-24,1,28148
1986315,5,1,1,44,2025,2025-01-31,1,28148
1986316,6,0,1,44,2025,2025-02-07,1,28148
1986317,7,0,1,44,2025,2025-02-14,1,28148
1986318,8,0,1,44,2025,2025-02-21,1,28148
1986319,9,0,1,44,2025,2025-02-28,1,28148
1986320,10,0,1,44,2025,2025-03-07,1,28148
1986321,11,0,1,44,2025,2025-03-14,1,28148
1986322,12,0,1,44,2025,2025-03-21,1,28148
1986323,13,0,1,44,2025,2025-03-28,1,28148
1986324,14,0,1,44,2025,2025-04-04,1,28148
1986325,15,0,1,44,2025,2025-04-11,1,28148
1986326,16,0,1,44,2025,2025-04-18,1,28148
1986327,17,0,1,44,2025,2025-04-25,1,28148
1986328,18,0,1,44,2025,2025-05-02,1,28148
1986329,19,0,1,44,2025,2025-05-09,1,28148
1986330,20,0,1,44,2025,2025-05-16,1,28148
1986331,21,0,1,44,2025,2025-05-23,1,28148
1986332,22,0,1,44,2025,2025-05-30,1,28148
1986333,23,0,1,44,2025,2025-06-06,1,28148
1986334,24,0,1,44,2025,2025-06-13,1,28148
1986335,25,0,1,44,2025,2025-06-20,1,28148
1986336,26,0,1,44,2025,2025-06-27,1,28148
1986337,27,0,1,44,2025,2025-07-04,1,28148
1986338,28,0,1,44,2025,2025-07-11,1,28148
1986339,29,0,1,44,2025,2025-07-18,1,28148
1986340,30,0,1,44,2025,2025-07-25,1,28148
1986341,31,0,1,44,2025,2025-08-01,1,28148
1986342,32,0,1,44,2025,2025-08-08,1,28148
1986343,33,0,1,44,2025,2025-08-14,1,28148
1986344,34,0,1,44,2025,2025-08-22,1,28148
1986345,35,0,1,44,2025,2025-08-29,1,28148
1986346,36,0,1,44,2025,2025-09-05,1,28148
1986347,37,0,1,44,2025,2025-09-12,1,28148
1986348,38,0,1,44,2025,2025-09-19,1,28148
1986349,39,0,1,44,2025,2025-09-26,1,28148
1986350,40,0,1,44,2025,2025-10-03,1,28148
1986351,41,0,1,44,2025,2025-10-10,1,28148
1986352,42,0,1,44,2025,2025-10-17,1,28148
1986353,43,0,1,44,2025,2025-10-24,1,28148
1986354,44,0,1,44,2025,2025-10-31,1,28148
1986355,45,0,1,44,2025,2025-11-07,1,28148
1986356,46,0,1,44,2025,2025-11-14,1,28148
1986357,47,0,1,44,2025,2025-11-21,1,28148
1986358,48,0,1,44,2025,2025-11-28,1,28148
1986359,49,0,1,44,2025,2025-12-05,1,28148
1986360,50,0,1,44,2025,2025-12-12,1,28148
1986361,51,0,1,44,2025,2025-12-19,1,28148
1986362,2,1,1,31,2025,2025-01-08,1,28149
1986363,3,1,1,31,2025,2025-01-15,1,28149
1986364,4,1,1,31,2025,2025-01-22,1,28149
1986365,5,1,1,31,2025,2025-01-29,1,28149
1986366,6,1,1,31,2025,2025-02-05,1,28149
1986367,7,0,1,31,2025,2025-02-12,1,28149
1986368,8,0,1,31,2025,2025-02-19,1,28149
1986369,9,0,1,31,2025,2025-02-26,1,28149
1986370,10,0,1,31,2025,2025-03-05,1,28149
1986371,11,0,1,31,2025,2025-03-12,1,28149
1986372,12,0,1,31,2025,2025-03-19,1,28149
1986373,13,0,1,31,2025,2025-03-26,1,28149
1986374,14,0,1,31,2025,2025-04-02,1,28149
1986375,15,0,1,31,2025,2025-04-09,1,28149
1986376,16,0,1,31,2025,2025-04-16,1,28149
1986377,17,0,1,31,2025,2025-04-23,1,28149
1986378,18,0,1,31,2025,2025-04-30,1,28149
1986379,19,0,1,31,2025,2025-05-07,1,28149
1986380,20,0,1,31,2025,2025-05-14,1,28149
1986381,21,0,1,31,2025,2025-05-21,1,28149
1986382,22,0,1,31,2025,2025-05-28,1,28149
1986383,23,0,1,31,2025,2025-06-04,1,28149
1986384,24,0,1,31,2025,2025-06-11,1,28149
1986385,25,0,1,31,2025,2025-06-18,1,28149
1986386,26,0,1,31,2025,2025-06-25,1,28149
1986387,27,0,1,31,2025,2025-07-02,1,28149
1986388,28,0,1,31,2025,2025-07-09,1,28149
1986389,29,0,1,31,2025,2025-07-16,1,28149
1986390,30,0,1,31,2025,2025-07-23,1,28149
1986391,31,0,1,31,2025,2025-07-30,1,28149
1986392,32,0,1,31,2025,2025-08-06,1,28149
1986393,33,0,1,31,2025,2025-08-13,1,28149
1986394,34,0,1,31,2025,2025-08-20,1,28149
1986395,35,0,1,31,2025,2025-08-27,1,28149
1986396,36,0,1,31,2025,2025-09-03,1,28149
1986397,37,0,1,31,2025,2025-09-10,1,28149
1986398,38,0,1,31,2025,2025-09-17,1,28149
1986399,39,0,1,31,2025,2025-09-24,1,28149
1986400,40,0,1,31,2025,2025-10-01,1,28149
1986401,41,0,1,31,2025,2025-10-08,1,28149
1986402,42,0,1,31,2025,2025-10-15,1,28149
1986403,43,0,1,31,2025,2025-10-22,1,28149
1986404,44,0,1,31,2025,2025-10-29,1,28149
1986405,45,0,1,31,2025,2025-11-05,1,28149
1986406,46,0,1,31,2025,2025-11-12,1,28149
1986407,47,0,1,31,2025,2025-11-19,1,28149
1986408,48,0,1,31,2025,2025-11-26,1,28149
1986409,49,0,1,31,2025,2025-12-03,1,28149
1986410,50,0,1,31,2025,2025-12-10,1,28149
1986411,51,0,1,31,2025,2025-12-17,1,28149
1986412,2,1,1,11,2025,2025-01-10,1,28150
1986413,3,1,1,11,2025,2025-01-17,1,28150
1986414,4,1,1,11,2025,2025-01-24,1,28150
1986415,5,1,1,11,2025,2025-01-31,1,28150
1986416,6,0,1,11,2025,2025-02-07,1,28150
1986417,7,0,1,11,2025,2025-02-14,1,28150
1986418,8,0,1,11,2025,2025-02-21,1,28150
1986419,9,0,1,11,2025,2025-02-28,1,28150
1986420,10,0,1,11,2025,2025-03-07,1,28150
1986421,11,0,1,11,2025,2025-03-14,1,28150
1986422,12,0,1,11,2025,2025-03-21,1,28150
1986423,13,0,1,11,2025,2025-03-28,1,28150
1986424,14,0,1,11,2025,2025-04-04,1,28150
1986425,15,0,1,11,2025,2025-04-11,1,28150
1986426,16,0,1,11,2025,2025-04-18,1,28150
